,cycle_id,harvested_at,weight,size,total_harvest(kg),total_seed,survival_rate(%),average_weight(gr),est_remaining_population,biomass(kg),avg_pond_length,avg_pond_width,avg_pond_depth,long_cycle(day),total_feed(kg),avg_tray_number,avg_feed_remain%,count_fasting,total_mortal,avg_weight_mortal,avg_weight_sample
6684,26059,2024-02-15,148.5,30.0,4455.0,134551,20.69,33.333333333333336,106708.9,3556.9633333333336,33.17,33.17,1.3,136,2673.822,1.0,42.283687943262414,108.0,33087.0,1663.4,17.64333333333333
6685,26059,2024-02-15,626.07,30.0,18782.100000000002,134551,34.65,33.33333333333333,87926.79999999999,2930.8933333333325,33.17,33.17,1.3,136,2673.822,1.0,42.283687943262414,108.0,33087.0,1663.4,17.64333333333333
6686,26059,2024-02-15,5.0,30.0,150.0,134551,34.76,33.333333333333336,87776.79999999999,2925.893333333333,33.17,33.17,1.3,136,2673.822,1.0,42.283687943262414,108.0,33087.0,1663.4,17.64333333333333
6687,26060,2024-01-02,257.61,64.0,16487.04,140532,11.73,15.625,124044.95999999999,1938.2024999999999,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6688,26060,2024-01-02,257.61,64.0,16487.04,140532,23.46,15.625,107557.92,1680.5925,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6689,26060,2024-01-18,235.0,52.0,12220.0,140532,32.16,19.23076923076923,95337.92,1833.4215384615384,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6690,26060,2024-01-18,235.0,52.0,12220.0,140532,40.85,19.23076923076923,83117.92,1598.4215384615384,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6691,26060,2024-02-01,383.5,46.0,17641.0,140532,53.41,21.73913043478261,65476.92,1423.4113043478262,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6692,26060,2024-02-01,383.5,46.0,17641.0,140532,65.96,21.73913043478261,47835.92,1039.911304347826,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6693,26060,2024-02-22,1176.0,35.0,41160.0,140532,95.25,28.571428571428573,6675.919999999984,190.74057142857097,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6694,26060,2024-02-22,1176.0,35.0,41160.0,140532,124.54,28.571428571428573,-34484.080000000016,-985.2594285714291,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6695,26060,2024-02-24,2062.5,35.0,72187.5,140532,175.91,28.571428571428573,-106671.58000000002,-3047.759428571429,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6696,26060,2024-02-24,2062.5,35.0,72187.5,140532,227.27,28.571428571428573,-178859.08000000002,-5110.259428571429,33.91,33.92,1.3,145,7871.32,1.0,9.751978891820581,11.0,15403.0,1185.79,13.424666666666667
6697,26061,2024-01-03,189.14,61.0,11537.539999999999,109136,10.57,16.393442622950822,97598.46,1599.9747540983608,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6698,26061,2024-01-03,189.14,61.0,11537.539999999999,109136,21.14,16.393442622950822,86060.92,1410.834754098361,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6699,26061,2024-01-18,118.0,50.0,5900.0,109136,26.55,20.0,80160.92,1603.2184,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6700,26061,2024-01-18,118.0,50.0,5900.0,109136,31.96,20.0,74260.92,1485.2184,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6701,26061,2024-01-30,225.11,42.0,9454.62,109136,40.62,23.809523809523807,64806.3,1543.0071428571428,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6702,26061,2024-01-30,225.11,42.0,9454.62,109136,49.28,23.809523809523807,55351.68,1317.8971428571426,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6703,26061,2024-02-17,1607.25,36.0,57861.0,109136,102.3,27.77777777777778,-2509.320000000007,-69.70333333333353,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6704,26061,2024-02-17,644.5,36.0,23202.0,109136,123.56,27.77777777777778,-25711.320000000007,-714.2033333333336,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6705,26061,2024-02-17,1607.25,36.0,57861.0,109136,176.58,27.77777777777778,-83572.32,-2321.4533333333334,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6706,26061,2024-02-17,644.5,36.0,23202.0,109136,197.84,27.77777777777778,-106774.32,-2965.9533333333334,30.05,30.05,1.3,138,5582.229,1.0,13.216216216216216,16.0,25597.0,1312.56,13.509333333333334
6707,26062,2024-01-03,177.0,57.0,10089.0,110631,9.12,17.54385964912281,100542.0,1763.8947368421054,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6708,26062,2024-01-03,177.0,57.0,10089.0,110631,18.24,17.54385964912281,90453.0,1586.8947368421054,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6709,26062,2024-01-18,174.0,49.0,8526.0,110631,25.95,20.408163265306122,81927.0,1671.9795918367347,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6710,26062,2024-01-18,174.0,49.0,8526.0,110631,33.65,20.408163265306122,73401.0,1497.9795918367347,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6711,26062,2024-01-30,203.5,42.0,8547.0,110631,41.38,23.80952380952381,64854.0,1544.1428571428573,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6712,26062,2024-01-30,203.5,42.0,8547.0,110631,49.1,23.80952380952381,56307.0,1340.6428571428573,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6713,26062,2024-02-18,680.0,35.0,23800.0,110631,70.62,28.571428571428573,32507.0,928.7714285714286,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6714,26062,2024-02-18,1883.74,35.0,65930.9,110631,130.21,28.571428571428573,-33423.899999999994,-954.9685714285714,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6715,26062,2024-02-18,680.0,35.0,23800.0,110631,151.73,28.571428571428573,-57223.899999999994,-1634.9685714285713,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6716,26062,2024-02-18,1883.74,35.0,65930.9,110631,211.32,28.571428571428573,-123154.79999999999,-3518.7085714285713,30.17,30.17,1.3,139,8249.681,1.0,11.356608478802993,12.0,13623.0,1217.37,14.272666666666668
6717,26093,2023-11-20,202.0,101.0,20402.0,100000,20.4,9.900990099009901,79598.0,788.09900990099,70.0,11.0,1.0,108,2003.5,1.0,0.0,2.0,0.0,0.0,16.893333333333334
6718,26093,2024-01-08,987.0,34.0,33558.0,100000,53.96,29.41176470588235,46040.0,1354.1176470588234,70.0,11.0,1.0,108,2003.5,1.0,0.0,2.0,0.0,0.0,16.893333333333334
6719,26110,2023-11-21,205.0,140.0,28700.0,150000,19.13,7.142857142857143,121300.0,866.4285714285714,27.0,27.0,1.5,67,861.0,0.0,0.0,5.0,0.0,0.0,7.163333333333333
6720,26110,2023-11-30,283.0,140.0,39620.0,150000,45.55,7.142857142857143,81680.0,583.4285714285714,27.0,27.0,1.5,67,861.0,0.0,0.0,5.0,0.0,0.0,7.163333333333333
6721,26153,2023-12-05,3600.0,64.0,230400.0,500000,46.08,15.625,269600.0,4212.5,40.0,50.0,1.7,64,2905.7,0.0,0.0,62.0,0.0,0.0,5.89
6722,26165,2023-11-24,220.0,200.0,44000.0,58000,75.86,5.0,14000.0,70.0,30.0,20.0,1.0,51,268.63,0.0,0.0,1.0,0.0,0.0,3.89
6723,26166,2023-11-10,135.0,284.0,38340.0,58000,66.1,3.5211267605633805,19660.0,69.22535211267606,24.0,20.0,1.0,37,126.0,0.0,0.0,2.0,0.0,0.0,3.3149999999999995
6724,26175,2023-11-28,332.0,120.0,39840.0,50000,79.68,8.333333333333334,10160.0,84.66666666666667,22.0,17.0,1.0,54,350.25,0.0,0.0,1.0,0.0,0.0,5.85
6725,26176,2023-11-23,262.0,120.0,31440.0,40000,78.6,8.333333333333334,8560.0,71.33333333333334,20.0,18.0,1.0,49,300.7,0.0,0.0,2.0,0.0,0.0,5.8075
6726,26177,2023-11-16,310.0,160.0,49600.0,55000,90.18,6.25,5400.0,33.75,20.0,18.0,1.0,42,277.4,0.0,0.0,1.0,1376.0,6.25,4.736666666666667
6727,26180,2023-12-02,473.5,100.0,47350.0,50000,94.7,10.0,2650.0,26.5,20.0,18.0,1.0,58,537.5,0.0,0.0,2.0,0.0,0.0,6.69
6728,26215,2023-12-08,500.0,45.0,22500.0,50000,45.0,22.22222222222222,27500.0,611.1111111111111,30.0,20.0,1.1,63,734.6,0.0,0.0,2.0,0.0,0.0,16.25
6729,26216,2023-11-24,150.0,100.0,15000.0,50000,30.0,10.0,35000.0,350.0,25.0,20.0,1.3,63,843.4,0.0,0.0,2.0,0.0,0.0,13.066666666666668
6730,26216,2023-12-07,150.0,67.0,10050.0,50000,50.1,14.925373134328359,24950.0,372.3880597014925,25.0,20.0,1.3,63,843.4,0.0,0.0,2.0,0.0,0.0,13.066666666666668
6731,26216,2023-12-08,800.0,67.0,53600.0,50000,157.3,14.925373134328359,-28650.0,-427.6119402985075,25.0,20.0,1.3,63,843.4,0.0,0.0,2.0,0.0,0.0,13.066666666666668
6732,26218,2024-01-04,355.35,254.0,90258.90000000001,150000,60.17,3.9370078740157477,59741.09999999999,235.20118110236214,35.0,32.0,1.0,52,606.2,2.0,1.2584745762711864,30.0,0.0,0.0,2.7975
6733,26219,2024-01-04,273.35,278.0,75991.3,150000,50.66,3.597122302158273,74008.7,266.21834532374095,32.0,32.0,1.5,52,601.8,2.0,3.3289473684210527,29.0,0.0,0.0,2.7025
6734,26220,2024-01-04,360.0,270.0,97200.0,150000,64.8,3.7037037037037037,52800.0,195.55555555555557,32.0,32.0,1.5,52,575.4,2.0,2.6052631578947367,21.0,0.0,0.0,2.8675
6735,26221,2024-01-04,253.3,278.0,70417.40000000001,150000,46.94,3.5971223021582728,79582.59999999999,286.2683453237409,32.0,32.0,1.5,52,566.4,2.0,3.473684210526316,21.0,0.0,0.0,2.7425
6736,26238,2023-12-04,1355.4,89.11,120779.694,499800,24.17,11.22208506340478,379020.306,4253.398114689709,50.0,50.0,1.3,79,9521.0,1.0,29.092105263157894,0.0,7257.0,87.64,7.131428571428572
6737,26238,2023-12-04,41.8,166.0,6938.799999999999,499800,25.55,6.024096385542169,372081.506,2241.454855421687,50.0,50.0,1.3,79,9521.0,1.0,29.092105263157894,0.0,7257.0,87.64,7.131428571428572
6738,26238,2023-12-18,3398.85,73.65,250325.30250000002,499800,75.64,13.57773251866938,121756.20349999995,1653.1731636116758,50.0,50.0,1.3,79,9521.0,1.0,29.092105263157894,0.0,7257.0,87.64,7.131428571428572
6739,26239,2023-12-04,1306.7,84.67,110638.289,499800,22.14,11.810558639423645,389161.711,4596.217207983938,50.0,50.0,1.3,84,11037.0,1.0,23.598837209302324,0.0,2724.0,61.150000000000006,8.901250000000001
6740,26239,2023-12-04,18.6,162.0,3013.2000000000003,499800,22.74,6.172839506172839,386148.511,2383.632783950617,50.0,50.0,1.3,84,11037.0,1.0,23.598837209302324,0.0,2724.0,61.150000000000006,8.901250000000001
6741,26239,2023-12-19,1893.85,58.84,111434.134,499800,45.04,16.995241332426918,274714.377,4668.8371346023105,50.0,50.0,1.3,84,11037.0,1.0,23.598837209302324,0.0,2724.0,61.150000000000006,8.901250000000001
6742,26239,2023-12-19,68.4,98.0,6703.200000000001,499800,46.38,10.20408163265306,268011.177,2734.807928571428,50.0,50.0,1.3,84,11037.0,1.0,23.598837209302324,0.0,2724.0,61.150000000000006,8.901250000000001
6743,26239,2023-12-23,4241.65,56.3,238804.89499999996,499800,94.16,17.761989342806398,29206.282000000007,518.7616696269985,50.0,50.0,1.3,84,11037.0,1.0,23.598837209302324,0.0,2724.0,61.150000000000006,8.901250000000001
6744,26239,2023-12-23,57.5,104.0,5980.0,499800,95.35,9.615384615384615,23226.282000000007,223.3296346153847,50.0,50.0,1.3,84,11037.0,1.0,23.598837209302324,0.0,2724.0,61.150000000000006,8.901250000000001
6745,26240,2023-12-04,1299.05,88.7,115225.735,499800,23.05,11.273957158962796,384574.265,4335.673788049606,50.0,50.0,1.3,78,9187.0,1.0,26.97972972972973,0.0,7331.0,70.15,7.314285714285715
6746,26240,2023-12-04,41.6,166.0,6905.6,499800,24.44,6.024096385542168,377668.665,2275.1124397590356,50.0,50.0,1.3,78,9187.0,1.0,26.97972972972973,0.0,7331.0,70.15,7.314285714285715
6747,26240,2023-12-17,4581.9,66.99,306941.48099999997,499800,85.85,14.927601134497687,70727.18400000001,1055.7871921182268,50.0,50.0,1.3,78,9187.0,1.0,26.97972972972973,0.0,7331.0,70.15,7.314285714285715
6748,26240,2023-12-17,227.1,120.0,27252.0,499800,91.3,8.333333333333334,43475.18400000001,362.29320000000007,50.0,50.0,1.3,78,9187.0,1.0,26.97972972972973,0.0,7331.0,70.15,7.314285714285715
6749,26241,2023-12-04,1234.65,80.24,99068.316,499800,19.82,12.46261216350947,400731.684,4994.163559322034,50.0,50.0,1.3,86,10906.0,1.0,15.4,0.0,375.0,46.6,9.815
6750,26241,2023-12-04,19.2,164.0,3148.7999999999997,499800,20.45,6.097560975609756,397582.88399999996,2424.2858780487804,50.0,50.0,1.3,86,10906.0,1.0,15.4,0.0,375.0,46.6,9.815
6751,26241,2023-12-16,1028.5,57.38,59015.33,499800,32.26,17.42767514813524,338567.554,5900.445346810736,50.0,50.0,1.3,86,10906.0,1.0,15.4,0.0,375.0,46.6,9.815
6752,26241,2023-12-16,8.75,116.0,1015.0,499800,32.46,8.620689655172415,337552.554,2909.935810344828,50.0,50.0,1.3,86,10906.0,1.0,15.4,0.0,375.0,46.6,9.815
6753,26241,2023-12-25,5653.9,46.32,261888.648,499800,84.86,21.58894645941278,75663.90600000002,1633.504015544042,50.0,50.0,1.3,86,10906.0,1.0,15.4,0.0,375.0,46.6,9.815
6754,26241,2023-12-25,153.3,94.0,14410.2,499800,87.74,10.638297872340425,61253.706000000006,651.6351702127661,50.0,50.0,1.3,86,10906.0,1.0,15.4,0.0,375.0,46.6,9.815
6755,26242,2023-12-05,784.4,75.67,59355.548,499800,11.88,13.215276860050217,440444.452,5820.595374653099,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6756,26242,2023-12-05,13.26,162.0,2148.12,499800,12.31,6.172839506172839,438296.332,2705.5329135802467,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6757,26242,2023-12-18,1353.8,56.83,76936.454,499800,27.7,17.596339961288052,361359.878,6358.6112616575765,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6758,26242,2023-12-18,19.45,100.0,1945.0,499800,28.09,10.0,359414.878,3594.1487800000004,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6759,26242,2023-12-23,1176.95,51.37,60459.9215,499800,40.19,19.466614755693985,298954.9565,5819.640967490754,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6760,26242,2023-12-23,19.15,104.0,1991.6,499800,40.58,9.615384615384615,296963.3565,2855.4168894230766,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6761,26242,2023-12-28,1818.25,48.51,88203.3075,499800,58.23,20.614306328592043,208760.049,4303.443599257886,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6762,26242,2023-12-28,50.9,78.0,3970.2,499800,59.03,12.820512820512821,204789.849,2625.5108846153844,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6763,26242,2023-12-29,2288.1,48.51,110995.73099999999,499800,81.23,20.614306328592047,93794.11800000002,1933.5006802721095,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6764,26242,2023-12-29,104.75,78.0,8170.5,499800,82.87,12.820512820512821,85623.61800000002,1097.7386923076924,50.0,50.0,1.3,90,11424.0,1.0,16.836734693877553,0.0,1348.0,41.83,9.524999999999999
6765,26243,2023-12-03,622.65,82.28,51231.642,501500,10.22,12.153621779290228,450268.358,5472.391322314049,50.0,50.0,1.3,80,9227.0,1.0,9.395833333333334,0.0,798.0,152.15,8.59
6766,26243,2023-12-03,7.35,166.0,1220.1,501500,10.46,6.024096385542169,449048.25800000003,2705.109987951808,50.0,50.0,1.3,80,9227.0,1.0,9.395833333333334,0.0,798.0,152.15,8.59
6767,26243,2023-12-16,6278.95,60.2,377992.79,501500,85.83,16.611295681063122,71055.468,1180.3233887043189,50.0,50.0,1.3,80,9227.0,1.0,9.395833333333334,0.0,798.0,152.15,8.59
6768,26244,2023-12-05,699.5,73.33,51294.335,501500,10.23,13.636983499249967,450205.665,6139.4472248738575,50.0,50.0,1.3,80,9272.0,1.0,14.208333333333334,0.0,9030.0,46.730000000000004,8.735714285714286
6769,26244,2023-12-05,30.35,156.0,4734.6,501500,11.17,6.41025641025641,445471.065,2855.5837499999993,50.0,50.0,1.3,80,9272.0,1.0,14.208333333333334,0.0,9030.0,46.730000000000004,8.735714285714286
6770,26244,2023-12-16,5237.7,57.16,299386.932,501500,70.87,17.494751574527644,146084.13300000003,2555.7056158152564,50.0,50.0,1.3,80,9272.0,1.0,14.208333333333334,0.0,9030.0,46.730000000000004,8.735714285714286
6771,26244,2023-12-16,110.45,116.0,12812.2,501500,73.43,8.620689655172413,133271.93300000002,1148.895974137931,50.0,50.0,1.3,80,9272.0,1.0,14.208333333333334,0.0,9030.0,46.730000000000004,8.735714285714286
6772,26245,2023-12-03,922.65,75.4,69567.81,499800,13.92,13.262599469496022,430232.19,5705.997214854112,50.0,50.0,1.3,79,8836.0,1.0,15.557142857142857,0.0,10894.0,79.58,9.137142857142857
6773,26245,2023-12-15,4781.4,58.28,278659.99199999997,499800,69.67,17.158544955387786,151572.19800000003,2600.7583733699394,50.0,50.0,1.3,79,8836.0,1.0,15.557142857142857,0.0,10894.0,79.58,9.137142857142857
6774,26245,2023-12-15,174.35,100.0,17435.0,499800,73.16,10.0,134137.19800000003,1341.3719800000003,50.0,50.0,1.3,79,8836.0,1.0,15.557142857142857,0.0,10894.0,79.58,9.137142857142857
6775,26246,2023-12-03,1029.05,82.55,84948.0775,499800,17.0,12.113870381586917,414851.9225,5025.4624167171405,50.0,50.0,1.3,92,11249.0,1.0,19.59375,0.0,11866.0,58.4,9.5625
6776,26246,2023-12-03,6.35,156.0,990.5999999999999,499800,17.19,6.410256410256411,413861.3225,2652.9571955128204,50.0,50.0,1.3,92,11249.0,1.0,19.59375,0.0,11866.0,58.4,9.5625
6777,26246,2023-12-15,1013.3,60.72,61527.575999999994,499800,29.51,16.469038208168644,352333.7465,5802.597933135705,50.0,50.0,1.3,92,11249.0,1.0,19.59375,0.0,11866.0,58.4,9.5625
6778,26246,2023-12-15,39.1,90.0,3519.0,499800,30.21,11.11111111111111,348814.7465,3875.7194055555556,50.0,50.0,1.3,92,11249.0,1.0,19.59375,0.0,11866.0,58.4,9.5625
6779,26246,2023-12-23,1282.65,50.85,65222.75250000001,499800,43.26,19.665683382497537,283591.994,5577.030363815142,50.0,50.0,1.3,92,11249.0,1.0,19.59375,0.0,11866.0,58.4,9.5625
6780,26246,2023-12-23,53.9,82.0,4419.8,499800,44.14,12.195121951219512,279172.194,3404.5389512195125,50.0,50.0,1.3,92,11249.0,1.0,19.59375,0.0,11866.0,58.4,9.5625
6781,26246,2023-12-28,3796.75,49.86,189305.955,499800,82.02,20.056157240272764,89866.239,1802.3714199759327,50.0,50.0,1.3,92,11249.0,1.0,19.59375,0.0,11866.0,58.4,9.5625
6782,26246,2023-12-28,229.1,84.0,19244.399999999998,499800,85.87,11.904761904761907,70621.83899999998,840.7361785714284,50.0,50.0,1.3,92,11249.0,1.0,19.59375,0.0,11866.0,58.4,9.5625
6783,26247,2023-12-03,944.75,78.81,74455.7475,499800,14.9,12.68874508311128,425344.2525,5397.084792539018,50.0,50.0,1.3,78,8877.0,1.0,10.676470588235293,0.0,17975.0,100.45,8.698571428571428
6784,26247,2023-12-03,17.15,160.0,2744.0,499800,15.45,6.25,422600.2525,2641.251578125,50.0,50.0,1.3,78,8877.0,1.0,10.676470588235293,0.0,17975.0,100.45,8.698571428571428
6785,26247,2023-12-14,4390.05,64.76,284299.63800000004,499800,72.33,15.44163063619518,138300.61449999997,2135.587005867819,50.0,50.0,1.3,78,8877.0,1.0,10.676470588235293,0.0,17975.0,100.45,8.698571428571428
6786,26247,2023-12-14,268.7,102.0,27407.399999999998,499800,77.81,9.803921568627452,110893.21449999994,1087.18837745098,50.0,50.0,1.3,78,8877.0,1.0,10.676470588235293,0.0,17975.0,100.45,8.698571428571428
6787,26248,2023-12-03,930.95,78.98,73526.43100000001,500800,14.68,12.661433274246642,427273.569,5409.895783742719,50.0,50.0,1.3,81,9066.0,1.0,22.392857142857142,0.0,7519.0,98.19,9.348571428571429
6788,26248,2023-12-03,11.75,148.0,1739.0,500800,15.03,6.756756756756757,425534.569,2875.2335743243248,50.0,50.0,1.3,81,9066.0,1.0,22.392857142857142,0.0,7519.0,98.19,9.348571428571429
6789,26248,2023-12-15,4892.45,60.16,294329.79199999996,500800,73.8,16.622340425531917,131204.777,2180.9304687500003,50.0,50.0,1.3,81,9066.0,1.0,22.392857142857142,0.0,7519.0,98.19,9.348571428571429
6790,26248,2023-12-15,114.1,106.0,12094.599999999999,500800,76.22,9.433962264150944,119110.17700000008,1123.6809150943404,50.0,50.0,1.3,81,9066.0,1.0,22.392857142857142,0.0,7519.0,98.19,9.348571428571429
6791,26249,2023-12-14,4782.7,64.21,307097.16699999996,499200,61.52,15.573898146706123,192102.83300000004,2991.789954835697,50.0,50.0,1.3,80,7935.0,1.0,16.25735294117647,0.0,28982.0,110.14,8.531428571428572
6792,26249,2023-12-14,222.55,110.0,24480.5,499200,66.42,9.090909090909092,167622.33300000004,1523.8393909090914,50.0,50.0,1.3,80,7935.0,1.0,16.25735294117647,0.0,28982.0,110.14,8.531428571428572
6793,26250,2023-12-03,679.7,71.42,48544.174000000006,500800,9.69,14.001680201624193,452255.826,6332.341444973396,50.0,50.0,1.3,92,11358.0,1.0,13.98913043478261,0.0,531.0,36.480000000000004,11.24
6794,26250,2023-12-18,1176.85,50.24,59124.943999999996,500800,21.5,19.904458598726116,393130.882,7825.057364649681,50.0,50.0,1.3,92,11358.0,1.0,13.98913043478261,0.0,531.0,36.480000000000004,11.24
6795,26250,2023-12-18,14.7,102.0,1499.3999999999999,500800,21.8,9.803921568627452,391631.482,3839.5243333333337,50.0,50.0,1.3,92,11358.0,1.0,13.98913043478261,0.0,531.0,36.480000000000004,11.24
6796,26250,2023-12-26,5636.95,44.81,252591.72950000002,500800,72.24,22.31644722160232,139039.7525,3102.873298370899,50.0,50.0,1.3,92,11358.0,1.0,13.98913043478261,0.0,531.0,36.480000000000004,11.24
6797,26250,2023-12-26,131.1,100.0,13110.0,500800,74.85,10.0,125929.7525,1259.297525,50.0,50.0,1.3,92,11358.0,1.0,13.98913043478261,0.0,531.0,36.480000000000004,11.24
6798,26251,2023-12-14,1524.25,55.97,85312.27249999999,500800,17.04,17.866714311238166,415487.72750000004,7423.400527068074,50.0,50.0,1.3,93,11160.0,1.0,13.867021276595745,0.0,66951.0,81.75,11.254999999999999
6799,26251,2023-12-14,37.75,86.0,3246.5,500800,17.68,11.627906976744185,412241.22750000004,4793.502645348837,50.0,50.0,1.3,93,11160.0,1.0,13.867021276595745,0.0,66951.0,81.75,11.254999999999999
6800,26251,2023-12-27,4678.85,46.63,218174.77550000002,500800,61.25,21.44542140253056,194066.452,4161.836843233969,50.0,50.0,1.3,93,11160.0,1.0,13.867021276595745,0.0,66951.0,81.75,11.254999999999999
6801,26251,2023-12-27,172.45,102.0,17589.899999999998,500800,64.76,9.803921568627452,176476.55199999997,1730.1622745098036,50.0,50.0,1.3,93,11160.0,1.0,13.867021276595745,0.0,66951.0,81.75,11.254999999999999
6802,26251,2023-12-27,143.45,46.63,6689.0734999999995,500800,66.1,21.44542140253056,169787.47849999997,3641.1640253055966,50.0,50.0,1.3,93,11160.0,1.0,13.867021276595745,0.0,66951.0,81.75,11.254999999999999
6803,26252,2023-12-13,1130.85,57.36,64865.556,500800,12.95,17.433751743375176,435934.444,7599.972873082289,50.0,50.0,1.3,95,11669.0,1.0,9.76530612244898,0.0,821.0,58.269999999999996,11.2
6804,26252,2023-12-13,18.65,106.0,1976.8999999999999,500800,13.35,9.433962264150944,433957.544,4093.9390943396224,50.0,50.0,1.3,95,11669.0,1.0,9.76530612244898,0.0,821.0,58.269999999999996,11.2
6805,26252,2023-12-19,495.9,49.42,24507.378,500800,18.24,20.234722784297855,409450.16599999997,8285.110602994739,50.0,50.0,1.3,95,11669.0,1.0,9.76530612244898,0.0,821.0,58.269999999999996,11.2
6806,26252,2023-12-19,18.8,88.0,1654.4,500800,18.57,11.363636363636363,407795.766,4634.042795454545,50.0,50.0,1.3,95,11669.0,1.0,9.76530612244898,0.0,821.0,58.269999999999996,11.2
6807,26252,2023-12-28,1077.8,40.4,43543.119999999995,500800,27.27,24.752475247524757,364252.646,9016.154603960398,50.0,50.0,1.3,95,11669.0,1.0,9.76530612244898,0.0,821.0,58.269999999999996,11.2
6808,26252,2023-12-28,22.6,70.0,1582.0,500800,27.58,14.285714285714286,362670.646,5181.009228571429,50.0,50.0,1.3,95,11669.0,1.0,9.76530612244898,0.0,821.0,58.269999999999996,11.2
6809,26252,2023-12-29,5514.4,40.4,222781.75999999998,500800,72.07,24.752475247524753,139888.88600000006,3462.5961881188136,50.0,50.0,1.3,95,11669.0,1.0,9.76530612244898,0.0,821.0,58.269999999999996,11.2
6810,26252,2023-12-29,211.35,84.0,17753.399999999998,500800,75.61,11.904761904761907,122135.48600000003,1453.9938809523815,50.0,50.0,1.3,95,11669.0,1.0,9.76530612244898,0.0,821.0,58.269999999999996,11.2
6811,26253,2023-12-13,4075.4,47.88,195130.152,500400,38.99,20.885547201336674,305269.848,6375.7278195488725,50.0,50.0,1.3,81,7409.0,1.0,14.953125,1.0,114500.0,80.47,11.208571428571428
6812,26253,2023-12-13,189.0,86.0,16254.0,500400,42.24,11.627906976744185,289015.848,3360.649395348837,50.0,50.0,1.3,81,7409.0,1.0,14.953125,1.0,114500.0,80.47,11.208571428571428
